,layer,pos,prob
0,0,0,0.024242470040917397
1,0,1,0.03770902007818222
2,0,2,0.025047667324543
3,0,3,0.024671463295817375
4,0,4,0.025698332116007805
5,0,5,0.02557423710823059
6,0,6,0.025634026154875755
7,1,0,0.024307845160365105
8,1,1,0.03909499570727348
9,1,2,0.02502034604549408
10,1,3,0.023185480386018753
11,1,4,0.025718817487359047
12,1,5,0.02563359960913658
13,1,6,0.02604817971587181
14,2,0,0.02451937459409237
15,2,1,0.04046929255127907
16,2,2,0.024936199188232422
17,2,3,0.022304827347397804
18,2,4,0.025556353852152824
19,2,5,0.025445496663451195
20,2,6,0.0257286187261343
21,3,0,0.024537673220038414
22,3,1,0.0394618958234787
23,3,2,0.024952631443738937
24,3,3,0.022512950003147125
25,3,4,0.025855015963315964
26,3,5,0.026241958141326904
27,3,6,0.026604464277625084
28,4,0,0.0245558712631464
29,4,1,0.03954949229955673
30,4,2,0.02530675195157528
31,4,3,0.023467913269996643
32,4,4,0.02536473050713539
33,4,5,0.026144132018089294
34,4,6,0.026186803355813026
35,5,0,0.024555690586566925
36,5,1,0.040651291608810425
37,5,2,0.025172295048832893
38,5,3,0.025113603100180626
39,5,4,0.024992359802126884
40,5,5,0.02643713727593422
41,5,6,0.02603168413043022
42,6,0,0.02731679379940033
43,6,1,0.035931192338466644
44,6,2,0.03014475107192993
45,6,3,0.026454877108335495
46,6,4,0.025191912427544594
47,6,5,0.026501541957259178
48,6,6,0.026419909670948982
49,7,0,0.018719792366027832
50,7,1,0.030353397130966187
51,7,2,0.025211844593286514
52,7,3,0.027576057240366936
53,7,4,0.0254045557230711
54,7,5,0.026820791885256767
55,7,6,0.02721325121819973
56,8,0,0.02079789713025093
57,8,1,0.029093142598867416
58,8,2,0.026949461549520493
59,8,3,0.03061860054731369
60,8,4,0.024784481152892113
61,8,5,0.02663441002368927
62,8,6,0.02669161930680275
63,9,0,0.023910608142614365
64,9,1,0.029208576306700706
65,9,2,0.02688848413527012
66,9,3,0.04155493900179863
67,9,4,0.025069361552596092
68,9,5,0.026584960520267487
69,9,6,0.027719765901565552
70,10,0,0.02850303053855896
71,10,1,0.025154730305075645
72,10,2,0.03469119220972061
73,10,3,0.5973125100135803
74,10,4,0.024924518540501595
75,10,5,0.02720668353140354
76,10,6,0.028405047953128815
77,11,0,0.028081946074962616
78,11,1,0.02370520308613777
79,11,2,0.03029760904610157
80,11,3,0.8354339599609375
81,11,4,0.027140401303768158
82,11,5,0.02770421840250492
83,11,6,0.027608953416347504
84,12,0,0.027186254039406776
85,12,1,0.021787144243717194
86,12,2,0.030740587040781975
87,12,3,0.9423884749412537
88,12,4,0.02674483321607113
89,12,5,0.027493052184581757
90,12,6,0.02732643485069275
91,13,0,0.02646070346236229
92,13,1,0.025917867198586464
93,13,2,0.03150898218154907
94,13,3,0.9811789393424988
95,13,4,0.02733323536813259
96,13,5,0.02749282494187355
97,13,6,0.027189036831259727
98,14,0,0.026403242722153664
99,14,1,0.028164558112621307
100,14,2,0.02849661372601986
101,14,3,0.9807016253471375
102,14,4,0.027289992198348045
103,14,5,0.02717408910393715
104,14,6,0.02466745302081108
105,15,0,0.02636190690100193
106,15,1,0.028425414115190506
107,15,2,0.027103334665298462
108,15,3,0.9512556791305542
109,15,4,0.02854079380631447
110,15,5,0.027126099914312363
111,15,6,0.02365630492568016
112,16,0,0.02633749693632126
113,16,1,0.029186245054006577
114,16,2,0.026223449036478996
115,16,3,0.9088423848152161
116,16,4,0.02870853617787361
117,16,5,0.02738184668123722
118,16,6,0.0217725932598114
119,17,0,0.026298709213733673
120,17,1,0.02922930009663105
121,17,2,0.026621293276548386
122,17,3,0.9491838812828064
123,17,4,0.028422854840755463
124,17,5,0.0272165909409523
125,17,6,0.020021799951791763
126,18,0,0.026308832690119743
127,18,1,0.03100002557039261
128,18,2,0.02726145088672638
129,18,3,0.9348374605178833
130,18,4,0.027633028104901314
131,18,5,0.026644693687558174
132,18,6,0.020516473799943924
133,19,0,0.026277530938386917
134,19,1,0.03079504892230034
135,19,2,0.025859132409095764
136,19,3,0.8451444506645203
137,19,4,0.0279788039624691
138,19,5,0.026495985686779022
139,19,6,0.01868836022913456
140,20,0,0.026288852095603943
141,20,1,0.02752777189016342
142,20,2,0.02418377995491028
143,20,3,0.7897287011146545
144,20,4,0.028616199269890785
145,20,5,0.02605513297021389
146,20,6,0.01843317598104477
147,21,0,0.026272602379322052
148,21,1,0.029750756919384003
149,21,2,0.024681178852915764
150,21,3,0.5328165888786316
151,21,4,0.02672199346125126
152,21,5,0.02533722296357155
153,21,6,0.019459441304206848
154,22,0,0.026250028982758522
155,22,1,0.02815844863653183
156,22,2,0.023457253351807594
157,22,3,0.27367597818374634
158,22,4,0.026222269982099533
159,22,5,0.025754431262612343
160,22,6,0.018262693658471107
161,23,0,0.026227770373225212
162,23,1,0.02675396203994751
163,23,2,0.0253266803920269
164,23,3,0.10214275121688843
165,23,4,0.023863693699240685
166,23,5,0.025600403547286987
167,23,6,0.019197983667254448
168,24,0,0.026208581402897835
169,24,1,0.028233109042048454
170,24,2,0.03425995633006096
171,24,3,0.059912774711847305
172,24,4,0.025392429903149605
173,24,5,0.025679631158709526
174,24,6,0.0204215869307518
175,25,0,0.026191001757979393
176,25,1,0.02745816856622696
177,25,2,0.03439934924244881
178,25,3,0.04800292104482651
179,25,4,0.024145232513546944
180,25,5,0.025023942813277245
181,25,6,0.02007044106721878
182,26,0,0.026187319308519363
183,26,1,0.028082212433218956
184,26,2,0.03175966441631317
185,26,3,0.040163274854421616
186,26,4,0.024155493825674057
187,26,5,0.0245288647711277
188,26,6,0.022799186408519745
189,27,0,0.026193570345640182
190,27,1,0.029404079541563988
191,27,2,0.028306009247899055
192,27,3,0.04086824506521225
193,27,4,0.024493062868714333
194,27,5,0.025080226361751556
195,27,6,0.026768837124109268
196,28,0,0.026171833276748657
197,28,1,0.029354142025113106
198,28,2,0.027551501989364624
199,28,3,0.03637464717030525
200,28,4,0.025741171091794968
201,28,5,0.02546677738428116
202,28,6,0.02849968522787094
203,29,0,0.026178160682320595
204,29,1,0.028983738273382187
205,29,2,0.02893015556037426
206,29,3,0.03916722536087036
207,29,4,0.02571030706167221
208,29,5,0.024909650906920433
209,29,6,0.03158843144774437
210,30,0,0.02617167867720127
211,30,1,0.029543258249759674
212,30,2,0.030657418072223663
213,30,3,0.02863285131752491
214,30,4,0.02598627656698227
215,30,5,0.024869829416275024
216,30,6,0.03867686167359352
217,31,0,0.02614923194050789
218,31,1,0.028791122138500214
219,31,2,0.03025577776134014
220,31,3,0.02745998464524746
221,31,4,0.026288039982318878
222,31,5,0.026114007458090782
223,31,6,0.04662233218550682
224,32,0,0.026139825582504272
225,32,1,0.029057448729872704
226,32,2,0.030617056414484978
227,32,3,0.026862625032663345
228,32,4,0.026351694017648697
229,32,5,0.026315223425626755
230,32,6,0.05223424360156059
231,33,0,0.026133758947253227
232,33,1,0.0298884529620409
233,33,2,0.030705489218235016
234,33,3,0.02673926204442978
235,33,4,0.026695724576711655
236,33,5,0.026387332007288933
237,33,6,0.06290057301521301
238,34,0,0.0261255893856287
239,34,1,0.029366564005613327
240,34,2,0.02826538495719433
241,34,3,0.027221493422985077
242,34,4,0.026420995593070984
243,34,5,0.02636324241757393
244,34,6,0.07871007174253464
245,35,0,0.02611396461725235
246,35,1,0.028917891904711723
247,35,2,0.027989733964204788
248,35,3,0.02666863054037094
249,35,4,0.02624214068055153
250,35,5,0.026087556034326553
251,35,6,0.08086254447698593
252,36,0,0.026104331016540527
253,36,1,0.02864476665854454
254,36,2,0.02832126058638096
255,36,3,0.026930557563900948
256,36,4,0.025838488712906837
257,36,5,0.026307139545679092
258,36,6,0.08185969293117523
259,37,0,0.026106245815753937
260,37,1,0.028048114851117134
261,37,2,0.02704090252518654
262,37,3,0.025902479887008667
263,37,4,0.025638582184910774
264,37,5,0.025727994740009308
265,37,6,0.08628624677658081
266,38,0,0.02613484486937523
267,38,1,0.02734309248626232
268,38,2,0.02722608670592308
269,38,3,0.025991978123784065
270,38,4,0.025920143350958824
271,38,5,0.026100145652890205
272,38,6,0.06540493667125702
273,39,0,0.02617013268172741
274,39,1,0.02701195329427719
275,39,2,0.02695930376648903
276,39,3,0.026231374591588974
277,39,4,0.025944940745830536
278,39,5,0.026512106880545616
279,39,6,0.03815924748778343
280,40,0,0.026161637157201767
281,40,1,0.027435747906565666
282,40,2,0.025990204885601997
283,40,3,0.026309696957468987
284,40,4,0.02594721131026745
285,40,5,0.026100730523467064
286,40,6,0.01171152200549841
287,41,0,0.026182083413004875
288,41,1,0.027317466214299202
289,41,2,0.02596523053944111
290,41,3,0.02678939700126648
291,41,4,0.02610832266509533
292,41,5,0.02619638852775097
293,41,6,0.008242757990956306
294,42,0,0.02607727237045765
295,42,1,0.027227044105529785
296,42,2,0.025947699323296547
297,42,3,0.02662990614771843
298,42,4,0.026023730635643005
299,42,5,0.026074908673763275
300,42,6,0.003929831553250551
301,43,0,0.026086024940013885
302,43,1,0.02701352909207344
303,43,2,0.025882991030812263
304,43,3,0.026818232610821724
305,43,4,0.026143163442611694
306,43,5,0.026229163631796837
307,43,6,0.001469906885176897
308,44,0,0.02609061449766159
309,44,1,0.026851456612348557
310,44,2,0.025821954011917114
311,44,3,0.026700546965003014
312,44,4,0.026049651205539703
313,44,5,0.0260735172778368
314,44,6,0.0011206865310668945
315,45,0,0.026107054203748703
316,45,1,0.026556367054581642
317,45,2,0.025716811418533325
318,45,3,0.026752455160021782
319,45,4,0.026164362207055092
320,45,5,0.02622009441256523
321,45,6,0.0011911953333765268
322,46,0,0.026120757684111595
323,46,1,0.02624295838177204
324,46,2,0.025803180411458015
325,46,3,0.026615196838974953
326,46,4,0.02624436281621456
327,46,5,0.026203365996479988
328,46,6,0.00132665759883821
329,47,0,0.026119405403733253
