,layer,pos,prob
0,0,0,0.10843861103057861
1,0,1,0.10843861103057861
2,0,2,0.10843861103057861
3,0,3,0.10843861103057861
4,0,4,0.11013353615999222
5,0,5,0.11558648943901062
6,0,6,0.11341419070959091
7,0,7,0.17399565875530243
8,0,8,0.10599532723426819
9,0,9,0.10905938595533371
10,0,10,0.10717076063156128
11,0,11,0.10644114762544632
12,0,12,0.10872416943311691
13,0,13,0.10806092619895935
14,0,14,0.10742107033729553
15,0,15,0.10372979193925858
16,1,0,0.10843861103057861
17,1,1,0.10843861103057861
18,1,2,0.10843861103057861
19,1,3,0.10843861103057861
20,1,4,0.1104206070303917
21,1,5,0.11662422865629196
22,1,6,0.11512117832899094
23,1,7,0.1755896657705307
24,1,8,0.11827517300844193
25,1,9,0.11042595654726028
26,1,10,0.1073361337184906
27,1,11,0.10355888307094574
28,1,12,0.1052371934056282
29,1,13,0.10883249342441559
30,1,14,0.10636825859546661
31,1,15,0.10625701397657394
32,2,0,0.10843861103057861
33,2,1,0.10843861103057861
34,2,2,0.10843861103057861
35,2,3,0.10843861103057861
36,2,4,0.11015186458826065
37,2,5,0.11624549329280853
38,2,6,0.11600366979837418
39,2,7,0.17232991755008698
40,2,8,0.1252705603837967
41,2,9,0.11040965467691422
42,2,10,0.10661979019641876
43,2,11,0.10434199869632721
44,2,12,0.1035873144865036
45,2,13,0.10722656548023224
46,2,14,0.10179595649242401
47,2,15,0.10386845469474792
48,3,0,0.10843861103057861
49,3,1,0.10843861103057861
50,3,2,0.10843861103057861
51,3,3,0.10843861103057861
52,3,4,0.11091985553503036
53,3,5,0.11669131368398666
54,3,6,0.11307282745838165
55,3,7,0.1708209067583084
56,3,8,0.13083183765411377
57,3,9,0.11102462559938431
58,3,10,0.10659036040306091
59,3,11,0.10383524000644684
60,3,12,0.10322419553995132
61,3,13,0.10617007315158844
62,3,14,0.10283586382865906
63,3,15,0.1116127148270607
64,4,0,0.10843861103057861
65,4,1,0.10843861103057861
66,4,2,0.10843861103057861
67,4,3,0.10843861103057861
68,4,4,0.11102656275033951
69,4,5,0.11751693487167358
70,4,6,0.11463037878274918
71,4,7,0.17241713404655457
72,4,8,0.13578633964061737
73,4,9,0.1105022057890892
74,4,10,0.10638898611068726
75,4,11,0.1041269525885582
76,4,12,0.10693922638893127
77,4,13,0.10464836657047272
78,4,14,0.1018456220626831
79,4,15,0.11081095039844513
80,5,0,0.10843861103057861
81,5,1,0.10843861103057861
82,5,2,0.10843861103057861
83,5,3,0.10843861103057861
84,5,4,0.1117306724190712
85,5,5,0.11891726404428482
86,5,6,0.11452015489339828
87,5,7,0.1692613959312439
88,5,8,0.13299965858459473
89,5,9,0.112999327480793
90,5,10,0.10628080368041992
91,5,11,0.10499534010887146
92,5,12,0.1050725057721138
93,5,13,0.10505373030900955
94,5,14,0.09916507452726364
95,5,15,0.10378079116344452
96,6,0,0.10843861103057861
97,6,1,0.10843861103057861
98,6,2,0.10843861103057861
99,6,3,0.10843861103057861
100,6,4,0.11304156482219696
101,6,5,0.10924018919467926
102,6,6,0.10398175567388535
103,6,7,0.16267482936382294
104,6,8,0.1338764727115631
105,6,9,0.11232661455869675
106,6,10,0.10667665302753448
107,6,11,0.10630585998296738
108,6,12,0.10386336594820023
109,6,13,0.10811986774206161
110,6,14,0.09951840341091156
111,6,15,0.11355991661548615
112,7,0,0.10843861103057861
113,7,1,0.10843861103057861
114,7,2,0.10843861103057861
115,7,3,0.10843861103057861
116,7,4,0.09961708635091782
117,7,5,0.10961457341909409
118,7,6,0.14375638961791992
119,7,7,0.14224408566951752
120,7,8,0.1277649849653244
121,7,9,0.11342275142669678
122,7,10,0.10691200196743011
123,7,11,0.10618980973958969
124,7,12,0.10556292533874512
125,7,13,0.11032518744468689
126,7,14,0.09949730336666107
127,7,15,0.11620833724737167
128,8,0,0.10843861103057861
129,8,1,0.10843861103057861
130,8,2,0.10843861103057861
131,8,3,0.10843861103057861
132,8,4,0.11840714514255524
133,8,5,0.11954575777053833
134,8,6,0.15494869649410248
135,8,7,0.169131338596344
136,8,8,0.13331399857997894
137,8,9,0.11286848038434982
138,8,10,0.10831350088119507
139,8,11,0.10634079575538635
140,8,12,0.10853713005781174
141,8,13,0.11398249864578247
142,8,14,0.09830701351165771
143,8,15,0.11826806515455246
144,9,0,0.10843861103057861
145,9,1,0.10843861103057861
146,9,2,0.10843861103057861
147,9,3,0.10843861103057861
148,9,4,0.09850993752479553
149,9,5,0.16485941410064697
150,9,6,0.12521903216838837
151,9,7,0.1604413390159607
152,9,8,0.1353078931570053
153,9,9,0.11261507123708725
154,9,10,0.10767274349927902
155,9,11,0.1063496544957161
156,9,12,0.10992450267076492
157,9,13,0.11259444802999496
158,9,14,0.0995701402425766
159,9,15,0.1133296936750412
160,10,0,0.10843861103057861
161,10,1,0.10843861103057861
162,10,2,0.10843861103057861
163,10,3,0.10843861103057861
164,10,4,0.10773219913244247
165,10,5,0.14275063574314117
166,10,6,0.14619430899620056
167,10,7,0.1378760039806366
168,10,8,0.13674737513065338
169,10,9,0.11114691942930222
170,10,10,0.10842479020357132
171,10,11,0.10724372416734695
172,10,12,0.11245142668485641
173,10,13,0.10862074792385101
174,10,14,0.1019577756524086
175,10,15,0.11379851400852203
176,11,0,0.10843861103057861
177,11,1,0.10843861103057861
178,11,2,0.10843861103057861
179,11,3,0.10843861103057861
180,11,4,0.11475293338298798
181,11,5,0.11678648740053177
182,11,6,0.12570466101169586
183,11,7,0.13649645447731018
184,11,8,0.1388489454984665
185,11,9,0.10914094001054764
186,11,10,0.10811068117618561
187,11,11,0.10969661921262741
188,11,12,0.11087065935134888
189,11,13,0.10849010944366455
190,11,14,0.10273060947656631
191,11,15,0.10829728841781616
192,12,0,0.10843861103057861
193,12,1,0.10843861103057861
194,12,2,0.10843861103057861
195,12,3,0.10843861103057861
196,12,4,0.11337624490261078
197,12,5,0.11609221994876862
198,12,6,0.12338437885046005
199,12,7,0.13548323512077332
200,12,8,0.14125876128673553
201,12,9,0.10886353999376297
202,12,10,0.10850422829389572
203,12,11,0.10784982144832611
204,12,12,0.10891316831111908
205,12,13,0.11143112182617188
206,12,14,0.10504390299320221
207,12,15,0.10759268701076508
208,13,0,0.10843861103057861
209,13,1,0.10843861103057861
210,13,2,0.10843861103057861
211,13,3,0.10843861103057861
212,13,4,0.11124903708696365
213,13,5,0.11452265828847885
214,13,6,0.11840391904115677
215,13,7,0.14006561040878296
216,13,8,0.13842318952083588
217,13,9,0.11048564314842224
218,13,10,0.10780153423547745
219,13,11,0.10790076106786728
220,13,12,0.11112502217292786
221,13,13,0.11033987998962402
222,13,14,0.1021684855222702
223,13,15,0.10372883826494217
224,14,0,0.10843861103057861
225,14,1,0.10843861103057861
226,14,2,0.10843861103057861
227,14,3,0.10843861103057861
228,14,4,0.11791826039552689
229,14,5,0.11313978582620621
230,14,6,0.12695322930812836
231,14,7,0.13312239944934845
232,14,8,0.13927143812179565
233,14,9,0.11016051471233368
234,14,10,0.10882415622472763
235,14,11,0.10577425360679626
236,14,12,0.11130573600530624
237,14,13,0.10850797593593597
238,14,14,0.10746923089027405
239,14,15,0.10164932906627655
240,15,0,0.10843861103057861
241,15,1,0.10843861103057861
242,15,2,0.10843861103057861
243,15,3,0.10843861103057861
244,15,4,0.11634642630815506
245,15,5,0.11390455812215805
246,15,6,0.14005941152572632
247,15,7,0.13096082210540771
248,15,8,0.13739223778247833
249,15,9,0.10602308809757233
250,15,10,0.10776741802692413
251,15,11,0.10628930479288101
252,15,12,0.11372389644384384
253,15,13,0.10966187715530396
254,15,14,0.10889627039432526
255,15,15,0.09127216786146164
256,16,0,0.10843861103057861
257,16,1,0.10843861103057861
258,16,2,0.10843861103057861
259,16,3,0.10843861103057861
260,16,4,0.11898786574602127
261,16,5,0.11265452206134796
262,16,6,0.11841205507516861
263,16,7,0.12608112394809723
264,16,8,0.1394786387681961
265,16,9,0.10575714707374573
266,16,10,0.10741563141345978
267,16,11,0.10703925043344498
268,16,12,0.1142374575138092
269,16,13,0.11031493544578552
270,16,14,0.10975781828165054
271,16,15,0.08241566270589828
272,17,0,0.10843861103057861
273,17,1,0.10843861103057861
274,17,2,0.10843861103057861
275,17,3,0.10843861103057861
276,17,4,0.11646036803722382
277,17,5,0.11163662374019623
278,17,6,0.1181054636836052
279,17,7,0.14434853196144104
280,17,8,0.1411338448524475
281,17,9,0.10434069484472275
282,17,10,0.10794971138238907
283,17,11,0.10562706738710403
284,17,12,0.11458737403154373
285,17,13,0.11202679574489594
286,17,14,0.10880893468856812
287,17,15,0.0817856565117836
288,18,0,0.10843861103057861
289,18,1,0.10843861103057861
290,18,2,0.10843861103057861
291,18,3,0.10843861103057861
292,18,4,0.1110423281788826
293,18,5,0.11243142932653427
294,18,6,0.12037061154842377
295,18,7,0.12389714270830154
296,18,8,0.1429869383573532
297,18,9,0.10108353197574615
298,18,10,0.10762909799814224
299,18,11,0.10459872335195541
300,18,12,0.11169729381799698
301,18,13,0.11315838247537613
302,18,14,0.10606253147125244
303,18,15,0.08008361607789993
304,19,0,0.10843861103057861
305,19,1,0.10843861103057861
306,19,2,0.10843861103057861
307,19,3,0.10843861103057861
308,19,4,0.10372090339660645
309,19,5,0.11348145455121994
310,19,6,0.12403026223182678
311,19,7,0.10391328483819962
312,19,8,0.1393919736146927
313,19,9,0.10437169671058655
314,19,10,0.10857675969600677
315,19,11,0.10400094836950302
316,19,12,0.11133597791194916
317,19,13,0.11201086640357971
318,19,14,0.10485643148422241
319,19,15,0.08440487086772919
320,20,0,0.10843861103057861
321,20,1,0.10843861103057861
322,20,2,0.10843861103057861
323,20,3,0.10843861103057861
324,20,4,0.10122518986463547
325,20,5,0.11312006413936615
326,20,6,0.12494899332523346
327,20,7,0.13811080157756805
328,20,8,0.13596896827220917
329,20,9,0.10270221531391144
330,20,10,0.10863237082958221
331,20,11,0.10418494790792465
332,20,12,0.10973387211561203
333,20,13,0.10789051651954651
334,20,14,0.10597549378871918
335,20,15,0.0867072194814682
336,21,0,0.10843861103057861
337,21,1,0.10843861103057861
338,21,2,0.10843861103057861
339,21,3,0.10843861103057861
340,21,4,0.10521414130926132
341,21,5,0.11357352882623672
342,21,6,0.11036001145839691
343,21,7,0.1298435479402542
344,21,8,0.13632521033287048
345,21,9,0.09978806972503662
346,21,10,0.10817954689264297
347,21,11,0.102967768907547
348,21,12,0.11018208414316177
349,21,13,0.10648069530725479
350,21,14,0.10710929334163666
351,21,15,0.09825528413057327
352,22,0,0.10843861103057861
353,22,1,0.10843861103057861
354,22,2,0.10843861103057861
355,22,3,0.10843861103057861
356,22,4,0.10636792331933975
357,22,5,0.11113735288381577
358,22,6,0.1093464344739914
359,22,7,0.12613730132579803
360,22,8,0.1264640986919403
361,22,9,0.10120690613985062
362,22,10,0.10886941105127335
363,22,11,0.10368289053440094
364,22,12,0.11272421479225159
365,22,13,0.10922712832689285
366,22,14,0.10709873586893082
367,22,15,0.08943415433168411
368,23,0,0.10843861103057861
369,23,1,0.10843861103057861
370,23,2,0.10843861103057861
371,23,3,0.10843861103057861
372,23,4,0.10838890075683594
373,23,5,0.11063399910926819
374,23,6,0.10925672203302383
375,23,7,0.11873244494199753
376,23,8,0.12887996435165405
377,23,9,0.10626818239688873
378,23,10,0.10999602824449539
379,23,11,0.10441900789737701
380,23,12,0.11581947654485703
381,23,13,0.10947423428297043
382,23,14,0.10860969871282578
383,23,15,0.1038065180182457
384,24,0,0.10843861103057861
385,24,1,0.10843861103057861
386,24,2,0.10843861103057861
387,24,3,0.10843861103057861
388,24,4,0.10910046845674515
389,24,5,0.11054165661334991
390,24,6,0.10610586404800415
391,24,7,0.11977087706327438
392,24,8,0.12253346294164658
393,24,9,0.10393841564655304
394,24,10,0.10930684953927994
395,24,11,0.10639404505491257
396,24,12,0.11701206862926483
397,24,13,0.10934095084667206
398,24,14,0.1071690171957016
399,24,15,0.10899320989847183
400,25,0,0.10843861103057861
401,25,1,0.10843861103057861
402,25,2,0.10843861103057861
403,25,3,0.10843861103057861
404,25,4,0.10670112073421478
405,25,5,0.10955189168453217
406,25,6,0.10390038043260574
407,25,7,0.1216399297118187
408,25,8,0.12316714227199554
409,25,9,0.10589126497507095
410,25,10,0.10976448655128479
411,25,11,0.10617391020059586
412,25,12,0.1135430783033371
413,25,13,0.1090180054306984
